target,0,1,2,3,4,5,6
1,0.36570949011550097,0.6529603617876674,0.8882298553248051,0.20878203970095027,0.20990357313839902,0.8407767451071575,27.87186256853295
1,0.3205898825285665,0.7855528764001266,0.7314582304954136,0.08649386747819071,0.3429202582063894,0.8210946459047129,11.27643820006326
1,0.3365753872739052,0.8808590535045732,0.7260515850137433,0.0922504211660585,0.13592317870776252,0.8299337384128715,39.348154577982086
1,0.4938618810526215,0.717784213871378,0.8216868237074209,0.0805488958541071,0.07037065563681982,0.8230591979823323,34.677226656319654
1,0.34561106287835414,0.7829435529572939,0.7943090756833533,0.12110069194713478,0.11120766471797038,0.6389186496023532,27.95406751988234
1,0.37557733601382565,0.8124646620647833,0.6622106547688813,0.07092889638860023,0.08335796056905168,0.5269033736285728,49.75438864101836
1,0.3657453730982995,0.7500807742783568,0.7357961157097476,0.10508077427835677,0.1270324908021277,0.6937943692942401,62.24924400475824
1,0.4104132214069064,0.8030176605069451,0.8120584324178898,0.1711450452744064,0.048543955094995546,0.5139972745514729,69.58797558078022
1,0.3030208137898647,0.6829536480291128,0.803645177287674,0.1703832212364649,0.259539251693197,0.7620181161660909,25.03427452682654
1,0.4023603309270188,0.7639867998045663,0.605043913558434,0.2142304676112631,0.005470550235215851,0.7751398175599835,42.97009697561921
1,0.35559335102389555,0.7630819978599824,0.7544711156483479,0.10411845044111326,0.03223883736952634,0.7884990652705363,68.29742826571177
1,0.3397931015650162,0.8015403129623986,0.8515432458637412,0.0627809040824204,0.09484865371250155,0.8764805956597751,41.82686521992505
1,0.3406486238409061,0.8104986813356867,0.6988309302890807,0.23756646719906505,0.045415773050135944,0.5581142080613462,37.02154035634213
1,0.9096299455607254,0.7168219543149754,0.7628751343687028,0.23659189683512316,0.030503350627098524,0.765196551208867,3.4867049865681445
1,0.33883877280068747,0.8125744703874896,0.8227509913326443,0.06931519418259151,0.09255561787259982,0.8754461434011729,41.48204780039095
1,0.3167120392325256,0.7188754213623262,0.8781581872979645,0.13812550508122806,0.2263499832562196,0.9012272575056542,31.350909699773833
1,0.31658593684591163,0.613911925109496,0.8764017180618093,0.18165479850292732,0.21030064185090108,0.7128502678415883,26.528034361236188
1,0.34028947750975835,0.7698902022877676,0.7195489885611619,0.0658526514904125,0.10862782774589566,0.7822161379387668,65.3927954020411
1,0.33790570716535584,0.6674319347653813,0.875759505899642,0.24166837807264124,0.16345420548328152,0.8307270777254339,32.46123455936381
1,0.3125485669574104,0.7984908659639518,0.6806415522805646,0.08248911485240605,0.2819398970872301,0.6648813080877403,13.09436818704302
1,0.5024696700146944,0.7621409046612477,0.681539584444451,0.12741244019512887,0.03792919900704501,0.6035084839566288,34.52233740921416
1,0.32763188818517186,0.6652514641270324,0.8870135196854442,0.2197913482102076,0.19929202318336495,0.8766291119848773,32.33483552060491
1,0.3383201712315279,0.7374883970354424,0.8173104206729471,0.1580595999397033,0.421945160857785,0.8196322243589051,32.369253505607894
1,0.3969185834299624,0.8620447898568938,0.6380432242201759,0.07997689489468224,0.06876222076843788,0.5456104090055167,49.12043224220176
1,0.45187795791677443,0.844252539386534,0.8695111611257574,0.08225780670053415,0.05825090930915539,0.9516957606156056,28.95638951407197
1,0.420767158483115,0.803964367772661,0.6826994752935257,0.12971458897992855,0.13713478514719504,0.6947215268079151,48.140917041007185
1,0.6126874102388274,0.7517758615489935,0.7529803909741812,0.20810108322921383,0.4099161628298449,0.7204898579204105,10.612238008843265
1,0.34101852132516536,0.7439584444491292,0.8426167101391225,0.05101224686832577,0.0819688333368469,0.672818743957279,26.259062802136054
1,0.34272789403754067,0.7798896168735641,0.6529812358449887,0.07895061061464675,0.1602606951273619,0.8045061061464677,66.92059332151062
1,0.3496759729102125,0.8374322124613339,0.7938184071207622,0.08942651327399365,0.14689208767376472,0.7101240706268557,30.26513273993648
1,0.33485950799652814,0.8056656987344469,0.7450383170995706,0.10032587296224652,0.17864799208299117,0.6607719386431816,1.7394291369292012
1,0.34086844530580784,0.803393385509448,0.812811626921647,0.05489474118426788,0.12211647546919488,0.544933648841756,22.182826627438917
1,0.3375940036966245,0.7349518954859957,0.7830240522570022,0.059790568062602474,0.21551139624382326,0.49887973871498914,59.682911466227374
1,0.344641245870408,0.6718354899054855,0.7792862592353867,0.05682019609106585,0.2940704072164938,0.8306948114261152,58.910799398625514
1,0.3307523878552115,0.7850750775110727,0.815153089037636,0.06332210916260479,0.23835778346242067,0.701920261349626,58.53313773230064
1,0.3435229735987658,0.8481112245287193,0.794015962129708,0.0849108162253297,0.30766168620958867,0.7347991740349967,23.788362488779033
1,0.3246986857814661,0.8086328218777032,0.8601525074710631,0.11892253057422324,0.39008012104134926,0.8755065618644533,19.907722056198597
1,0.31538982266631105,0.7130253774426641,0.7992016660486992,0.15883184828137345,0.21811739683329828,0.7255123986872005,25.93277798376692
1,0.4569711594762284,0.7901879311703668,0.8612071438812179,0.0837001894210929,0.1474111080326962,0.8296076309640282,36.19983763906323
1,0.7765224512361617,0.7354257975044719,0.7084766326962744,0.25574419586139907,0.518545184823304,0.7162254718685541,10.940420912965706
1,0.33900208031779944,0.8312962566508328,0.7808042016542259,0.1286297327078344,0.2616207027344235,0.7003685255231341,23.388006110734118
1,0.30537099320055655,0.82363153518149,0.871697889126097,0.10356752665233086,0.10968294989273975,0.8646771961629116,12.64988272922761
1,0.7303887972896523,0.8001455536415665,0.5753110436316781,0.20268895636832196,0.18409315580954705,0.7590518711005906,67.38285108081382
1,0.34045978671633703,0.8084196955833981,0.7675194013058854,0.07534707762501386,0.0943633100052973,0.5753489700287054,16.57907661110495
1,0.4009800056403364,0.8448887602577181,0.8328864448966438,0.08515028942013429,0.07031477322818813,0.8240191273315416,29.527809935570478
1,0.326419817490675,0.7933245218402757,0.8140756493924198,0.06461139021703685,0.1832789609721282,0.6353090494964007,52.16226092013782
1,0.514008221570052,0.7598094692992378,0.8031905307007623,0.0738484476251774,0.17474132736470444,0.7808445445826444,53.64569781102316
1,0.3125964991491345,0.5930510835821863,0.8808401949825135,0.2054184039363776,0.23262618076204322,0.7187090573769179,26.61680389965027
1,0.334880907086932,0.7180935020371878,0.5818488345233547,0.24698805380075659,0.1154752646308082,0.5687265626285706,8.335730821466354
1,0.3246329263269605,0.8277971054021224,0.6785794650684094,0.14705613496504988,0.4279995988100328,0.4652265616694444,15.932368467374143
1,0.7442183566079423,0.8010985878874358,0.7458485937963463,0.19299717104774322,0.04069226765257733,0.6035352082715384,57.359155096025646
1,0.33683136618763176,0.8208513674585535,0.8012053899576219,0.08505014320279404,0.31844426279695753,0.7554646794914622,24.205389957621854
1,0.33485734256712196,0.7319154301922803,0.6334152587942767,0.22058462694038752,0.13645624275341017,0.6022181577736024,8.690139235699496
1,0.33437615197498416,0.7857440015997745,0.7766991353036614,0.07412931913775801,0.07739388134217434,0.5543735612527327,20.40139151301406
1,0.43075798835494294,0.8290428454422804,0.8361571419570984,0.18281431541574983,0.25697350199014846,0.6496142020101595,38.36785646782387
1,0.3476004968773936,0.8082944298265007,0.7649796637381648,0.060223824157866285,0.12815223816460347,0.8195127405706998,7.700506379409021
1,0.3306990614126695,0.8267262120267064,0.7449748543442043,0.12096203305074552,0.2749332390172322,0.5983743046795065,15.575404008902128
1,0.37409501412670215,0.7668703498188025,0.8026373048390606,0.141271359294399,0.04195325417821503,0.6729543305265232,68.83862140268607
1,0.3330692336231376,0.7764224758190464,0.7948295362261324,0.06801061193991205,0.21320487156699547,0.646785078474854,58.73436102746403
1,0.3383006551848542,0.8565281622721936,0.6966732410546734,0.10906267780922965,0.1517556420279238,0.750769011927102,3.442252981775489
1,0.34352189882708983,0.7422692378379215,0.9045452138056443,0.06570779738496586,0.11584988856090474,0.888463870891085,16.67697490869078
1,0.32656491063418974,0.8059907814124694,0.7136451927536073,0.08529952823326985,0.14136402583392332,0.5015483975845357,15.506913940647966
1,0.3404177655130488,0.7941729216407312,0.5981353917963446,0.07426689610341611,0.26242779555472345,0.7652747058320482,65.95750980559839
1,0.3429241774049376,0.8315307707851305,0.7426639477124632,0.08906630362187216,0.10999106836770955,0.7443893230584698,5.221239946342634
1,0.33545278093915465,0.773271099225186,0.8900401835118225,0.07235057082268329,0.12921916267088196,0.8075020149385496,42.874188491339
1,0.36789115921418564,0.8340175907682971,0.7336321100751344,0.04743521739917542,0.05155074584876819,0.7567496209476567,8.162425210857876
1,0.6605567409070134,0.7148858355627522,0.842401441685165,0.16876846940295015,0.03991325697918567,0.7111445717013571,4.826887189330819
1,0.3610303501097466,0.8108622024152119,0.6171433194671034,0.0828370485238685,0.1962738435391683,0.7251053000623178,66.94865121799225
1,0.3405928747653094,0.8338414481375926,0.7159355438939256,0.2054902859212737,0.0866680764500558,0.596549280985174,37.22277110463442
1,0.33154006958678434,0.750603347815326,0.8440258841639204,0.04261910895961574,0.2957990099551286,0.6315576627539774,59.314427149267345
1,0.33463608725750166,0.8179456145550252,0.7594019899474936,0.1752193938220633,0.22177667225139241,0.6550583193715189,22.840777591620252
1,0.340451742214579,0.8340482982436834,0.8728944482232281,0.05594096546221447,0.16665295700481086,0.8176905139278002,53.76565290673889
1,0.32368861327766707,0.7836924664260004,0.8122520148014528,0.06510829277978586,0.1610996768592123,0.5925095581227631,51.77839205776191
1,0.41076521560317797,0.8520069938263294,0.8422302756302598,0.10166142418935632,0.07301675047394987,0.5664415351708684,47.5584648291316
1,0.4092569522667627,0.8125863700644587,0.7799751121368151,0.1541183709147133,0.04367517052602545,0.5443919990282804,69.44725926375796
1,0.33732419818695775,0.827565999912554,0.7296821483975312,0.14716864416947537,0.1973632589742501,0.520167370381706,21.45248148310085
1,0.33652562975289463,0.731842198959775,0.8329579164298515,0.07561399818612073,0.11320148850470277,0.7426215610383937,18.559614275099744
1,0.31254968278062634,0.7942618301419743,0.6800374043059964,0.07634694377762925,0.33127864834363385,0.742212248832471,12.691602870664212
1,0.3351000455836891,0.8135802517786903,0.7718416716576615,0.16124549457359005,0.20731230625459285,0.6550574120207481,22.91648539874649
1,0.4358973181922562,0.7657958457251143,0.8097958457251142,0.10723249027342066,0.1376184782935491,0.5602432172715257,3.1858626526744906
1,0.334864190731872,0.7901715498787565,0.7763083266083277,0.08762067090058032,0.17076006175645786,0.5996404786125483,2.3028527316815826
1,0.33908923211233966,0.8539258250684048,0.7143082669290144,0.1615262347809495,0.2981840757524524,0.6078989432287049,22.155495041042858
1,0.35135334568394183,0.840846629652901,0.8260977009576822,0.07997655848897695,0.0718821887702049,0.6457365577197929,46.153370347099
1,0.34769673581628363,0.795744228226451,0.7571231894340706,0.08756338843774975,0.506456655336235,0.7845029992453615,32.21899049056454
1,0.33935394737633223,0.6858499123807114,0.8158507252343554,0.03327681941981255,0.28541868824423616,0.38737295203107935,60.79733025082341
1,0.3346119770631019,0.815,0.7680696959834521,0.17096119200921417,0.21714493596558793,0.667162359961451,22.997624000564134
1,0.3318733975603839,0.7670091821286398,0.8941954888604506,0.08557908711545405,0.14806570642495095,0.7042419323354525,44.47441612636371
1,0.28672427323434607,0.621345853860473,0.7271299239009735,0.041323220687176754,0.007730126176595298,0.5099922952348266,62.07175190247566
1,0.395880915982231,0.8296463784067912,0.6966950702304923,0.094065057069685,0.024260681630003417,0.6637011567084549,68.4065057069685
1,0.3517372153030337,0.7900885664390689,0.8178128597608947,0.08807192887783385,0.07928318242708807,0.8581908932152191,42.179134350331246
1,0.8400234266491944,0.691977354674452,0.8751013108681153,0.12571179915860253,0.025542076558075444,0.8565363504674646,55.07032181969944
1,0.3586825848577378,0.7826749288224419,0.8970154134495493,0.20139477888478569,0.04740864402655228,0.6488009442646053,45.7117961533133
1,0.3352106262903653,0.6354506585925168,0.8884995405168488,0.26804679009853133,0.1953264626880314,0.8575997549423193,32.962496170973736
1,0.3094035962125227,0.8281878063715561,0.8727207414151148,0.09651263020284759,0.08215362283858739,0.8687866115022321,13.406096814221938
1,0.6822689984167201,0.7291261115855829,0.8741720582566831,0.10268523329503942,0.10924406005736595,0.8667487111804761,56.060478153743844
1,0.33966534856894176,0.8505129485029332,0.6683015135202712,0.12903991024273223,0.12317087445318736,0.7242096413488031,5.447141254334504
1,0.35904307213726805,0.7784634528144961,0.9227949715007551,0.09575679113288413,0.13760834604553407,0.6637918606771988,45.076982900453004
1,0.29887445205274443,0.6015259222619209,0.8457553911142234,0.23438231651216024,0.2941284657162864,0.7556238447612379,25.892967165596396
1,0.6106889274883378,0.8257212465793141,0.8151157956488516,0.14660152156740228,0.068408015119342,0.7152986608913562,55.64422325032589
1,0.33417323782355535,0.6331289453274682,0.8923181558174823,0.26871188142789243,0.18308341277991516,0.8618940116181046,32.92423953527581
1,0.3820595318027097,0.8441720913458672,0.8192697355714788,0.08676279447179856,0.07524187199716229,0.7758231430095761,29.706977163533175
1,0.33854784541277694,0.8466061033641175,0.7914178867875893,0.1359744223113416,0.24295797324833418,0.7752336390534401,39.330305168205875
1,0.374107135711055,0.6430968666253656,0.897111586099065,0.23781951427559817,0.16155807144584988,0.8650905351702709,33.391579628482376
1,0.3753595857207176,0.7556777144047336,0.7218642385719103,0.16886161284504467,0.0679331261573946,0.7511892935713483,43.38538345238244
1,0.35350068665286843,0.5989992778050608,0.746999398170884,0.04681085141677716,0.28260712996080467,0.5657162459576923,60.53570998693488
1,0.35498900854320226,0.8363899103974068,0.8165274598225629,0.21065805148713723,0.12859111548989155,0.8350574057735475,63.64227136965768
1,0.7258140686883239,0.7172604731474197,0.6975344065114681,0.14403793640658755,0.08784285096578882,0.8338694337443658,1.5877812262301636
1,0.34176222772338843,0.750271609892959,0.8347938746978552,0.06236222039451544,0.08670370741971925,0.6673290348756878,26.53354825621561
1,0.33960598727560265,0.8428870695713051,0.8170792199579948,0.14668523963464133,0.2874562125793346,0.7486425474348314,39.14435347856526
1,0.37421148668877613,0.7960073585437883,0.9237087165908223,0.09924729737694123,0.12010099011984457,0.6361967589571662,45.625229954493385
1,0.3137183002574579,0.7335767355900984,0.8757304473337453,0.11573634763342813,0.23376807759133403,0.9079709796284855,31.08116081486058
1,0.654842568414806,0.7474624574710078,0.6998470678789231,0.20684119716705923,0.5008260003349286,0.7614194232803498,11.281135590381961
1,0.4013887902716214,0.8705164786521241,0.6324086526705673,0.08275656597136861,0.06808443449366573,0.5582575633361739,49.133513597303484
1,0.3447118594543975,0.7987448998096507,0.7800170046944777,0.07805612307040506,0.09671360619156996,0.7350918372594532,5.384353732290295
1,0.7606966595048406,0.7848760860254632,0.8359084716314653,0.27975036515564383,0.01585245200529728,0.37503074030464956,35.964092942821416
1,0.3416715449927785,0.8119279314933622,0.8109311337387507,0.05599410642965343,0.15553139279604514,0.5780592595250837,22.47213327096143
1,0.34141845261651843,0.7614301467954663,0.8403522924959844,0.044533177782374166,0.12760901142391745,0.6927668992408401,25.606216020244265
1,0.334737143712083,0.8146549958299019,0.7689335406955594,0.16862961840779694,0.2146458538981545,0.664097906098587,22.979705637053055
1,0.34031844322316124,0.8090936370288695,0.857370102867336,0.08791914400584182,0.16325368110282987,0.8326601836976918,41.10725202075889
1,0.39780739895673833,0.8402007640739301,0.9023098392762465,0.1013547091529132,0.07517610322295641,0.5856710588755006,46.79923592606988
1,0.4510292540588577,0.8467845235832496,0.8689059480817426,0.08088482193768838,0.05728140036515894,0.9515092109735361,29.053869104187598
1,0.48935857101456853,0.7474258803019909,0.8574882497864265,0.07665616236812106,0.2419805038282063,0.6667066921425961,55.72265741531754
1,0.3432277796397721,0.8284660479588618,0.807287141975166,0.058124440076056764,0.22028232336435702,0.642249575975921,23.032747388435993
1,0.3739149162945726,0.8406427158474097,0.7287166946938572,0.04976469686247632,0.03300039562725279,0.7231965681276347,8.589852635316756
1,0.3324648174655078,0.7831116358755079,0.8019621133444158,0.0951084803811928,0.4701508719252553,0.8283694207967001,31.71605771230965
1,0.3378240086608627,0.699707437157592,0.6014504794284766,0.23045338168709734,0.08695548069073362,0.5657562581104167,7.647162477172801
1,0.3390613493337003,0.8416921625683665,0.8983350439736992,0.05955590354932436,0.14143839854620763,0.8245494510003624,53.837440096919494
1,0.6508832043173169,0.7535669659437302,0.8888242190401527,0.10051040661789176,0.059975532946517834,0.8626420197369573,54.57770646285169
1,0.7434419863147734,0.6911443943598614,0.7400585854761775,0.12786035133705098,0.07248313251735405,0.754352708577323,2.3857261104604723
1,0.33673400149018806,0.7724570666798338,0.7575255057300238,0.04673662383830404,0.2244379852042044,0.6732915663660097,52.54458720565321
1,0.334662626278776,0.8230090497767765,0.7446222330840038,0.18247242265322036,0.22998764828666457,0.6345308792833386,22.567078390444514
1,0.3589566183009906,0.7618496306674504,0.7228143231676307,0.08789834740157354,0.03258666595007276,0.8500956554005423,67.97070239077757
1,0.41162560028648354,0.7929846145926568,0.8456986451893271,0.18899796521012535,0.053649004927854016,0.4821275992943217,69.7355203736374
1,0.507643399973349,0.8709414516659071,0.8018969556252848,0.16173401343987276,0.15525427689330865,0.5932369463091017,37.21972723038098
1,0.3641637509997723,0.5139167152236108,0.674880499827974,0.06236538888475179,0.2673325249541648,0.7936109492546308,60.09932758027497
1,0.3237185719358005,0.7332279855874941,0.7539775547855587,0.048887566795980275,0.11826494490938495,0.4651468207684377,50.57685679970224
1,0.6239185140885171,0.8141930503355685,0.6089720262757963,0.16902797372420372,0.13299207349627148,0.7203549934152264,67.91294529568184
1,0.34374881027282866,0.8145094613406395,0.7807196921946512,0.08953566923171123,0.4087026522594104,0.7641562696970641,31.356692317112405
1,0.8776168656305923,0.6474159824522172,0.7360248235031034,0.1391287711704273,0.02250454937737794,0.8614476321179054,2.754821464966726
1,0.33604706714362553,0.8203054084899926,0.772168535242137,0.1572059379260194,0.23152671372259864,0.6778634554795087,23.12631924976173
1,0.31394978932908824,0.7297714973665559,0.8017228892195083,0.14363105964832884,0.28428931151245845,0.7616746706340984,24.722889219508204
1,0.7597221074426247,0.7884384217284458,0.8300187322465691,0.28599163002457484,0.0140050219852551,0.36034037511161265,36.02192108642229
1,0.4218248892055845,0.7979187110285743,0.6870365768708054,0.13311198521546427,0.14266787534123965,0.7046442895074487,48.07520338074537
1,0.34049891503382906,0.8299288301342947,0.7929386318375394,0.18206626901408288,0.2335625396167757,0.6732380138552276,38.37055188339342
1,0.37362037054938396,0.6248418244822878,0.679316325756776,0.09848996232786908,0.18007535081069453,0.8457687036997942,61.21938762612935
1,0.32891821572743685,0.7769852553656332,0.7410783034241624,0.09386244196385374,0.0716942966577922,0.5757184715744474,18.88762705477548
1,0.3245217736715688,0.8266368536646462,0.8626395488202007,0.08794361649717061,0.05590374827413803,0.8416449391313096,14.181573167676868
1,0.5340931949990307,0.8260444405545981,0.6373706405742257,0.14062935942577443,0.08987984643534885,0.687707767528843,68.36016756809803
1,0.32875205371046473,0.7840834494747023,0.7847249565420421,0.10750667251175731,0.2687141984724654,0.7663584929326601,10.541724737351142
1,0.3278592890924374,0.8272275350804231,0.7138928250137608,0.1331776047929789,0.3465890141618244,0.5360431383340474,15.742511693474404
1,0.3455964704620761,0.7696468527186361,0.8299060847617333,0.1530184305393511,0.116788796679389,0.752871789751693,31.028315148804165
1,0.30541113170662343,0.6957834627209557,0.8019160030527219,0.16549154556811257,0.27154379852035837,0.7639920366326621,24.91600305272184
1,0.35807459393049745,0.8006209023583644,0.8694838752551892,0.055744800992582125,0.2866859264351568,0.8497540478000609,57.81854677930404
1,0.4104696177915867,0.8025509520163662,0.8136232785333604,0.17197551185323073,0.048781427356378367,0.5125147887578692,69.59483894093579
1,0.33599870147374244,0.7920526698271201,0.7903383010596593,0.07833610191857669,0.15438344662576228,0.5707168768544664,3.4010032348022863
1,0.35767765145484537,0.7815994491482308,0.8964716315918021,0.20314696487086004,0.046868487381190045,0.6503356175075808,45.68762807074676
1,0.3313470974076371,0.7806778820929331,0.7441957890376873,0.0882324285517776,0.06752713378411039,0.5674905563995729,18.608421924625304
1,0.4202753834245516,0.8035361246384677,0.7518663911306414,0.12958066092825385,0.13037490053713377,0.6778799475279249,47.744160721663924
1,0.33601211541657183,0.810879131437696,0.7791505855215285,0.1426872089366406,0.18888113216310196,0.6323362232700309,22.757595966923294
1,0.42209691941582983,0.8060819901867818,0.6629321065289424,0.20852703000984307,0.07725706721172645,0.7872334108947737,42.52395590953832
1,0.5351782579513985,0.73184964607233,0.778258898621725,0.09933536340623642,0.11760333845402123,0.6369337132528942,2.6988434313256158
1,0.33810559059499534,0.8199582619483665,0.751378289999103,0.12324653479319678,0.17256766857245368,0.5211535586363228,21.593365519474695
1,0.33478954332337063,0.7716835342595457,0.781780877814459,0.1446173512221498,0.19682218533756687,0.6985793330135147,9.709834211783225
1,0.3453856158588969,0.7981226487585424,0.8003708613147774,0.10622331153349199,0.16702527229377756,0.7177298014601721,9.763708613147774
1,0.3982152003650924,0.7600621202575465,0.6493334882780051,0.07373657159979927,0.12257664377077099,0.706448388063383,33.705744989268894
1,0.3024761950586182,0.5181403144183048,0.8988116613683308,0.29798274546044723,0.31697577354918355,0.7537707843048362,27.088025083827354
1,0.33477570252280797,0.779801949254968,0.812068810681996,0.12910909693602263,0.20914552297164377,0.718250877040884,9.917998698845334
1,0.33227748834682924,0.8138420903046033,0.8012021479656942,0.07505345744711325,0.1420694047335479,0.8312050105556471,14.119112392468686
1,0.3346771483600048,0.8257797479433258,0.7365347897870489,0.18644126056746674,0.23448067234052838,0.6232983191486791,22.417310921982388
1,0.32409443960187784,0.8164027317262905,0.8485693130174878,0.1258669901643686,0.39533686480179087,0.8585413577612662,20.037911668278124
1,0.3359695115000871,0.7757080182076681,0.8874626730495819,0.07097277432104923,0.12565751185033133,0.8149533633657542,42.78046083816661
1,0.35685495758818514,0.5887951441001811,0.7245740581529622,0.060430645908687776,0.2874049613993457,0.8201411888822973,59.4662532167212
1,0.3381627442507889,0.8252374455480244,0.8535433960621585,0.08021188665283466,0.032218765900312515,0.8171552970904264,14.881277225987814
1,0.3297751672595215,0.7837426079054586,0.7344626095576815,0.10663274398289245,0.08171294183860428,0.5737334168058525,19.227080724817107
1,0.34037450358508925,0.8110198876045769,0.8490060810390643,0.1603147589424927,0.09944333392042462,0.7972534516413782,64.45775805977031
1,0.3813368442970956,0.7683531679502866,0.8214902782250729,0.15581356854102538,0.045755623529663586,0.6277283775162575,69.05045256432666
1,0.3145688641866677,0.7428014719549028,0.8714331922620723,0.10810372523508481,0.2290172879284414,0.9002598711771973,30.954271695667593
1,0.33892184132557823,0.7077403870287546,0.7966298064856228,0.046741412870607305,0.24767045169329005,0.4308509675718864,60.30135484025558
1,0.3404744613986701,0.822324173545486,0.8383660271127147,0.07832660861688986,0.03887782175658419,0.7746464874853002,15.254840614715613
1,0.3428193410274708,0.7592452199055807,0.8236744014213457,0.07849521056938089,0.0934339149291855,0.6595258957342777,26.923705213286116
1,0.3404826317099537,0.8216865518514231,0.8396874039930385,0.052983841815438464,0.19525464473592308,0.7915126980383077,53.52326572257692
1,0.4007541406696947,0.7787335872502309,0.8496406115084195,0.19502490013053653,0.10034922034517921,0.48527076561087,69.28884052376554
1,0.31680453098198774,0.7435714505245775,0.8650682838474922,0.11069565885530622,0.22098130728157356,0.8770557708111937,30.63664453100581
1,0.35586326905400884,0.7761904752476615,0.6873847843404244,0.05816792532153241,0.08499559404799964,0.46617049721191667,49.613847843404244
1,0.3404710001745325,0.8190446126220757,0.8216558833601004,0.07762384556187338,0.05196483153666902,0.7276394475830862,15.567179750278497
1,0.3776433411024179,0.802112712491556,0.8160002698305473,0.11075235631523359,0.09584231044404057,0.7323011063052437,28.28750337288184
1,0.34051622335381754,0.8659362587571725,0.7394532930548247,0.16138758925954064,0.14338735383810644,0.6493950467467235,37.499450506527346
1,0.32419541384187534,0.8269934253103404,0.669313308353463,0.14874540850343385,0.44253048883614277,0.44301972406897894,16.04194061206915
1,0.3570184048202871,0.8198351446002856,0.7036334410302872,0.11853288296425331,0.1832650183011306,0.7462651197467831,1.0333235427011587
1,0.32920817054018675,0.7456506939152909,0.9115674633411947,0.12759698164274902,0.13886821498594615,0.7123404780047168,44.23581341647014
1,0.33970184785807184,0.8025954082353103,0.8487901066359872,0.06340571831434781,0.09462939172609958,0.8763816804779396,41.79389349264655
1,0.42353161097118724,0.7949319545954234,0.5822357124376817,0.10197495100601628,0.2645655989262402,0.7680941740508769,66.17800756742943
1,0.4062943903701377,0.8815495260087605,0.626744628359139,0.0850044756199667,0.06518162203405875,0.5642165889138224,49.015513090815396
1,0.3025535490157231,0.540536316558999,0.8920135496682982,0.26524054492406796,0.2888281548315394,0.7334578855621535,26.840270993365962
1,0.30980221633846083,0.8132100810353053,0.7306274229961828,0.0974660657555207,0.1523677578213606,0.5882548459923654,13.751900903080701
1,0.47443059970459,0.7636330220708566,0.7312931193533324,0.10799228880629838,0.06468657814168592,0.7919883471757839,65.57475794977603
1,0.4184516335378099,0.8111668330279166,0.8654388730242393,0.06721733949008675,0.06293375892930468,0.871321540477431,28.01376604663991
1,0.31450393202608007,0.8077193923778957,0.6864195700481437,0.09476367326897864,0.16686103757396073,0.4924731900160479,14.210455716578268
1,0.314408132608901,0.7315959278523113,0.8017125231372029,0.14245761913135432,0.2849734729446167,0.7615502776464333,24.712523137202776
1,0.3944202469906813,0.8751071291506702,0.6602024403470954,0.08334557483730884,0.06598393062739945,0.5828529221591982,48.43622351076216
1,0.3313531979677821,0.7939095228751822,0.7979881209324888,0.0583226290917911,0.2090190065080178,0.6701166110733422,52.45476143759111
1,0.36762353778374235,0.7805822301892829,0.7273079453273599,0.11987362163039449,0.022538493838469086,0.8639646814557419,63.65452535662035
1,0.3320735732604193,0.8251466999250486,0.86528584082632,0.21567896977821552,0.15763035129679986,0.755741841174665,63.72338650734166
1,0.3348534127311993,0.7342205019791276,0.6420149496913607,0.21618134878346137,0.1399552235170347,0.6078035240263476,8.749243640490452
1,0.3250792611377805,0.7716173172660556,0.8500271357452158,0.10272476744366962,0.18711081574736482,0.8418048706888586,30.679835073656612
1,0.3965992814654359,0.6726335125891394,0.9051306138330524,0.04530472521981964,0.04453280364404235,0.7138509116106253,5.72158971636934
1,0.3404211770596956,0.8505129308031891,0.8301165334026738,0.14581370094102278,0.31248830070187644,0.7301276169482644,38.8748460618668
1,0.3276451254418976,0.7889357963539779,0.7234907147998061,0.10748154905245783,0.1619547034056104,0.5439255229073419,18.211181338454082
1,0.3729373724818568,0.8405465400163198,0.8615082780742669,0.08990952545981554,0.07341264591676916,0.6178282215177388,46.453459983680226
1,0.36954227396706296,0.7809081064765864,0.7429782012788398,0.1324441520298329,0.05332195443621313,0.8289803387891382,42.457330106770115
1,0.3319827578749361,0.7679669171463365,0.8930797769326183,0.08544085731908546,0.1470694645354087,0.7036692660362112,44.494163240130646
1,0.3434624666290278,0.7747453569668398,0.6734112966174078,0.08024402453405172,0.1239422201858886,0.8174402453405172,67.2145510304663
1,0.33424517540929854,0.8341058801885963,0.8708675523397208,0.2232160579364382,0.16389466702075664,0.7671185780172652,63.79449111260791
1,0.3385350706403987,0.7684850616104963,0.815629175343449,0.06351247772781143,0.2694499146694044,0.5809701232209925,57.25746919475186
1,0.8055813389438446,0.7899350529045384,0.5525370812592603,0.22697402116181534,0.22031502463319733,0.785432610096191,67.01298941909234
1,0.9066875970516127,0.7192906328570093,0.7651501910643027,0.23898796718474438,0.030946260600816386,0.7608400596641012,3.535110448176654
1,0.34038635891273106,0.8281935283632951,0.8919419207997498,0.0580877411345318,0.18529682625543278,0.7819831571915579,54.47483924364546
1,0.4029269790592409,0.7567341054892481,0.6392801103321037,0.07244696587708366,0.08677275155516123,0.6991683557577303,33.84441227128133
1,0.3844224623155388,0.8359130714701222,0.6530614531780907,0.0733388376952839,0.07370321809559184,0.5214310603832739,49.27061453178091
